Date and time,Total production,Total consumption,Own consumption,Energy to grid,Energy from grid
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
01.10.2023,27004.8719,30636.8719,14671.8719,12333.0,15965.0
02.10.2023,19530.5758,30439.5758,16031.5758,3499.0,14408.0
03.10.2023,39213.8256,26208.8256,14217.8256,24996.0,11991.0
04.10.2023,9414.7231,22100.7231,9352.7231,62.0,12748.0
05.10.2023,30032.8703,23121.8703,17556.8703,12476.0,5565.0
06.10.2023,12539.4817,18887.4817,12163.4817,376.0,6724.0
07.10.2023,25020.3572,26386.3572,14639.3572,10381.0,11747.0
08.10.2023,21677.4017,33232.4017,17882.4017,3795.0,15350.0
09.10.2023,29238.8136,19688.8136,10164.8136,19074.0,9524.0
10.10.2023,23614.1594,18014.1594,7381.1594,16233.0,10633.0
11.10.2023,27236.3781,27555.3781,14780.3781,12456.0,12775.0
12.10.2023,33137.9314,16310.9314,9950.9314,23187.0,6360.0
13.10.2023,26485.3353,14851.3353,9095.3353,17390.0,5756.0
14.10.2023,18050.1603,17116.1603,9022.1603,9028.0,8094.0
15.10.2023,19154.1044,29663.1044,13524.1044,5630.0,16139.0
16.10.2023,14071.4631,27617.4631,13860.4631,211.0,13757.0
17.10.2023,28018.3169,17441.3169,8476.3169,19542.0,8965.0
18.10.2023,38634.8089,22916.8089,14760.8089,23874.0,8156.0
19.10.2023,35028.5056,20367.5056,13102.5056,21926.0,7265.0
20.10.2023,12324.4594,25396.4594,12039.4594,285.0,13357.0
21.10.2023,30807.3389,31678.3389,21289.3389,9518.0,10389.0
22.10.2023,29004.3092,27482.3092,17097.3092,11907.0,10385.0
23.10.2023,41061.4194,23097.4194,15555.4194,25506.0,7542.0
24.10.2023,23192.8919,17292.8919,12057.8919,11135.0,5235.0
25.10.2023,32013.7883,16102.7883,11367.7883,20646.0,4735.0
26.10.2023,21023.8183,14017.8183,8476.8183,12547.0,5541.0
27.10.2023,29345.4028,36442.4028,18945.4028,10400.0,17497.0
28.10.2023,29478.6958,29999.6958,18567.6958,10911.0,11432.0
29.10.2023,28373.3922,30314.3922,18195.3922,10178.0,12119.0
30.10.2023,43357.4689,21209.4689,15254.4689,28103.0,5955.0
31.10.2023,39475.9094,16116.9094,11706.9094,27769.0,4410.0
