Date and time,Total production,Total consumption,Own consumption,Energy to grid,Energy from grid
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
01.04.2024,9764.6825,29995.6825,9691.6825,73.0,20304.0
02.04.2024,25214.9297,30604.9297,20046.9297,5168.0,10558.0
03.04.2024,22322.1356,15795.1356,8603.1356,13719.0,7192.0
04.04.2024,15024.7058,13313.7058,8884.7058,6140.0,4429.0
05.04.2024,16669.3506,21358.3506,11116.3506,5553.0,10242.0
06.04.2024,19058.1958,23533.1958,13793.1958,5265.0,9740.0
07.04.2024,17487.5194,21504.5194,12478.5194,5009.0,9026.0
08.04.2024,25874.4678,18226.4678,11638.4678,14236.0,6588.0
09.04.2024,1943.1056,12875.1056,1943.1056,0.0,10932.0
10.04.2024,9487.3225,14584.3225,9400.3225,87.0,5184.0
11.04.2024,2486.2814,15234.2814,2485.2814,1.0,12749.0
12.04.2024,5809.1917,25689.1917,5786.1917,23.0,19903.0
13.04.2024,5359.0453,35050.0453,5358.0453,1.0,29692.0
14.04.2024,22812.6917,29054.6917,14106.6917,8706.0,14948.0
15.04.2024,25984.9728,18783.9728,11116.9728,14868.0,7667.0
16.04.2024,8722.8458,19222.8458,8135.8458,587.0,11087.0
17.04.2024,28458.4136,15931.4136,7173.4136,21285.0,8758.0
18.04.2024,23229.5164,17649.5164,11114.5164,12115.0,6535.0
19.04.2024,4212.2128,13400.2128,4211.2128,1.0,9189.0
20.04.2024,7218.5714,17056.5714,7212.5714,6.0,9844.0
21.04.2024,18083.0244,21173.0244,14556.0244,3527.0,6617.0
22.04.2024,18469.4642,13593.4642,8639.4642,9830.0,4954.0
23.04.2024,21578.4325,17435.4325,11777.4325,9801.0,5658.0
24.04.2024,12834.0311,13477.0311,7806.0311,5028.0,5671.0
25.04.2024,18700.5953,11891.5953,7482.5953,11218.0,4409.0
26.04.2024,18725.67,38422.67,17970.67,755.0,20452.0
27.04.2024,7680.9114,30748.9114,7660.9114,20.0,23088.0
28.04.2024,23728.705,29261.705,18381.705,5347.0,10880.0
29.04.2024,24567.38,18684.38,8068.38,16499.0,10616.0
30.04.2024,10156.5128,22750.5128,9812.5128,344.0,12938.0
