Date and time,Total production,Total consumption,Own consumption,Energy to grid,Energy from grid
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
01.12.2025,12214.6076,23248.6076,11968.6076,246.0,11280.0
02.12.2025,30332.9707,24352.9707,14288.9707,16044.0,10064.0
03.12.2025,25472.7051,26171.7051,16820.7051,8652.0,9351.0
04.12.2025,31514.5118,24493.5118,16039.5118,15475.0,8454.0
05.12.2025,26674.7848,16758.7848,11386.7848,15288.0,5372.0
06.12.2025,39158.9573,24731.9573,19417.9573,19741.0,5314.0
07.12.2025,36129.7235,22650.7235,17547.7235,18582.0,5103.0
08.12.2025,33001.0721,19808.0721,13603.0721,19398.0,6205.0
09.12.2025,32315.4954,15396.4954,10897.4954,21418.0,4499.0
10.12.2025,33549.7112,21954.7112,16596.7112,16953.0,5358.0
11.12.2025,19672.8784,18421.8784,11180.8784,8492.0,7241.0
12.12.2025,34982.416,19777.416,12411.416,22571.0,7366.0
13.12.2025,43058.6099,23803.6099,18820.6099,24238.0,4983.0
14.12.2025,40453.2082,15707.2082,12936.2082,27517.0,2771.0
15.12.2025,8925.9631,14301.9631,8629.9631,296.0,5672.0
16.12.2025,21905.6851,20858.6851,13559.6851,8346.0,7299.0
17.12.2025,41739.3376,27996.3376,19833.3376,21906.0,8163.0
18.12.2025,20686.4337,16372.4337,10175.4337,10511.0,6197.0
19.12.2025,14267.4369,24094.4369,13576.4369,691.0,10518.0
20.12.2025,27454.9693,33102.9693,19836.9693,7618.0,13266.0
21.12.2025,38734.6838,28810.6838,17679.6838,21055.0,11131.0
22.12.2025,36696.6291,16619.6291,10043.6291,26653.0,6576.0
23.12.2025,30522.6826,7584.6825,6138.6826,24384.0,1445.9999
24.12.2025,31332.5927,7274.5927,5932.5927,25400.0,1342.0
25.12.2025,20067.5585,6846.5585,5638.5585,14429.0,1208.0
26.12.2025,30170.3769,7035.3769,5767.3769,24403.0,1268.0
27.12.2025,37091.7629,7471.7629,6183.7629,30908.0,1288.0
28.12.2025,41559.1449,9856.1449,7518.1449,34041.0,2338.0
29.12.2025,23420.9846,18069.9846,13446.9846,9974.0,4623.0
30.12.2025,16706.0214,25334.0214,15104.0214,1602.0,10230.0
31.12.2025,16360.7131,28747.7131,15555.7131,805.0,13192.0
