Date and time,Total production,Total consumption,Own consumption,Energy to grid,Energy from grid
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
01.07.2024,1299.4533,35582.4533,1299.4533,0.0,34283.0
02.07.2024,3657.2525,45845.2525,3589.2525,68.0,42256.0
03.07.2024,5703.3564,38811.3564,5616.3564,87.0,33195.0
04.07.2024,13617.6814,35481.6814,12806.6814,811.0,22675.0
05.07.2024,15896.8133,33320.8133,15239.8133,657.0,18081.0
06.07.2024,10433.5994,37263.5994,9464.5994,969.0,27799.0
07.07.2024,9073.1369,34502.1369,7929.1369,1144.0,26573.0
08.07.2024,16952.5953,31460.5953,16352.5953,600.0,15108.0
09.07.2024,16529.8436,27098.8436,12076.8436,4453.0,15022.0
10.07.2024,11598.6228,32736.6228,11016.6228,582.0,21720.0
11.07.2024,11764.8028,20565.8028,11054.8028,710.0,9511.0
12.07.2024,18608.6636,10688.6636,9632.6636,8976.0,1056.0
13.07.2024,18160.6144,5472.6144,4523.6144,13637.0,949.0
14.07.2024,16309.6892,5898.6892,4907.6892,11402.0,991.0
15.07.2024,16946.3397,5354.3397,4356.3397,12590.0,998.0
16.07.2024,3445.9778,4415.9778,3377.9778,68.0,1038.0
17.07.2024,15543.6481,5875.6481,4852.6481,10691.0,1023.0
18.07.2024,14439.1469,5797.1469,4722.1469,9717.0,1075.0
19.07.2024,16120.9036,5426.9036,4424.9036,11696.0,1002.0
20.07.2024,5117.6828,6113.6828,5075.6828,42.0,1038.0
21.07.2024,10233.6142,4569.6142,3541.6142,6692.0,1028.0
22.07.2024,3561.4694,4518.4694,3528.4694,33.0,990.0
23.07.2024,9975.965,6146.965,5199.965,4776.0,947.0
24.07.2024,12900.1806,5412.1806,4373.1806,8527.0,1039.0
25.07.2024,18785.2439,6004.2439,4956.2439,13829.0,1048.0
26.07.2024,3542.6558,4570.6558,3511.6558,31.0,1059.0
27.07.2024,3064.0922,4142.0922,3037.0922,27.0,1105.0
28.07.2024,3318.4594,4323.4594,3289.4594,29.0,1034.0
29.07.2024,950.2058,2060.2058,932.2058,18.0,1128.0
30.07.2024,5853.2989,5978.2989,5035.2989,818.0,943.0
31.07.2024,13481.1017,8102.1017,7191.1017,6290.0,911.0
